chromosome_id	chromosome_name	ensembl_gene_id	start_position	end_position	strand
12	2	ENSOCUG00000023977	173262104	173286839	1
12	2	ENSOCUG00000023983	98660777	98661251	-1
12	2	ENSOCUG00000023989	98469701	98477100	-1
12	2	ENSOCUG00000024020	99221599	99221916	-1
12	2	ENSOCUG00000024073	74208925	74214620	1
12	2	ENSOCUG00000024078	160463904	160491767	1
12	2	ENSOCUG00000024158	159380643	159392999	-1
12	2	ENSOCUG00000024183	98527532	98527977	-1
12	2	ENSOCUG00000024245	94626058	94640062	1
12	2	ENSOCUG00000024266	142497106	142609212	-1
12	2	ENSOCUG00000024277	154098455	154120375	1
12	2	ENSOCUG00000024303	115222366	115242927	-1
12	2	ENSOCUG00000024371	73019125	73019637	1
12	2	ENSOCUG00000024386	124453968	124470287	1
12	2	ENSOCUG00000024405	347587	377867	1
12	2	ENSOCUG00000024440	117246673	117252978	-1
12	2	ENSOCUG00000024474	42084172	42110446	-1
12	2	ENSOCUG00000024526	98839587	98840052	-1
12	2	ENSOCUG00000024551	158854798	158959060	-1
12	2	ENSOCUG00000024654	97681836	97693940	1
12	2	ENSOCUG00000024656	146047033	146122709	1
12	2	ENSOCUG00000024688	174257180	174323385	-1
12	2	ENSOCUG00000024690	33244631	33246879	-1
12	2	ENSOCUG00000024761	37987105	37992801	1
12	2	ENSOCUG00000024816	98167942	98172383	1
12	2	ENSOCUG00000024873	138529889	138530290	-1
12	2	ENSOCUG00000024899	86145737	86148954	1
12	2	ENSOCUG00000025015	83622726	83698084	1
12	2	ENSOCUG00000025019	98814687	98815160	-1
12	2	ENSOCUG00000025103	98550676	98551225	-1
12	2	ENSOCUG00000025149	169503980	169540573	1
12	2	ENSOCUG00000025172	159250246	159283331	-1
12	2	ENSOCUG00000025174	78789530	78791055	-1
12	2	ENSOCUG00000025264	41013440	41062191	-1
12	2	ENSOCUG00000025270	56001262	56001759	-1
12	2	ENSOCUG00000025314	35413176	35489988	-1
12	2	ENSOCUG00000025332	167637257	167642130	-1
12	2	ENSOCUG00000025374	98921851	98926926	1
12	2	ENSOCUG00000025427	112041292	112042876	1
12	2	ENSOCUG00000025450	64725848	64726533	-1
12	2	ENSOCUG00000025486	86456383	86580736	-1
12	2	ENSOCUG00000025497	60951262	60970559	-1
12	2	ENSOCUG00000025562	98845585	98846072	-1
12	2	ENSOCUG00000025574	98700195	98700770	-1
12	2	ENSOCUG00000025641	69386170	69386553	1
12	2	ENSOCUG00000025827	112815646	112816329	1
12	2	ENSOCUG00000025854	115112086	115112637	1
12	2	ENSOCUG00000025906	100664104	100664974	-1
12	2	ENSOCUG00000025920	147387177	147455963	-1
12	2	ENSOCUG00000025955	98494339	98494701	-1
12	2	ENSOCUG00000025956	169360159	169363040	-1
12	2	ENSOCUG00000026003	113016632	113017906	-1
12	2	ENSOCUG00000026053	164905475	164906539	1
12	2	ENSOCUG00000026184	166560864	166676669	1
12	2	ENSOCUG00000026238	167645261	167667789	-1
12	2	ENSOCUG00000026249	108376326	108377040	-1
12	2	ENSOCUG00000026304	86296857	86313058	-1
12	2	ENSOCUG00000026425	52318452	52319133	-1
12	2	ENSOCUG00000026431	328741	340856	1
12	2	ENSOCUG00000026446	98808469	98809209	-1
12	2	ENSOCUG00000026451	65288315	65290567	1
12	2	ENSOCUG00000026509	98775559	98801428	-1
12	2	ENSOCUG00000026532	41657417	41827272	1
12	2	ENSOCUG00000026536	98523691	98524084	-1
12	2	ENSOCUG00000026618	147615414	147618329	-1
12	2	ENSOCUG00000026662	107658122	107659126	-1
12	2	ENSOCUG00000026682	93163496	93164559	-1
12	2	ENSOCUG00000026699	169201414	169223380	-1
12	2	ENSOCUG00000026757	395120	396517	1
12	2	ENSOCUG00000026765	159327018	159382021	1
12	2	ENSOCUG00000026856	18660962	18662951	-1
12	2	ENSOCUG00000026865	100880353	100889654	1
12	2	ENSOCUG00000026882	10850364	10867230	1
12	2	ENSOCUG00000026923	47789326	47816159	-1
12	2	ENSOCUG00000026952	98176301	98256733	1
12	2	ENSOCUG00000026956	169635962	169751464	1
12	2	ENSOCUG00000026978	117486181	117499630	-1
12	2	ENSOCUG00000026986	99179898	99184372	1
12	2	ENSOCUG00000027008	83433955	83435182	-1
12	2	ENSOCUG00000027026	6891217	6892502	1
12	2	ENSOCUG00000027040	111989886	112008287	1
12	2	ENSOCUG00000027043	98489695	98490344	-1
12	2	ENSOCUG00000027068	59311920	59312499	-1
12	2	ENSOCUG00000027088	43337271	43423458	-1
12	2	ENSOCUG00000027122	98749021	98753599	-1
12	2	ENSOCUG00000027129	105504344	105504811	-1
12	2	ENSOCUG00000027178	98731667	98732239	-1
12	2	ENSOCUG00000027189	143765458	143773282	1
12	2	ENSOCUG00000027194	107258751	107261027	1
12	2	ENSOCUG00000027205	141186489	141189412	1
12	2	ENSOCUG00000027223	98155654	98156582	1
12	2	ENSOCUG00000027235	68312116	68314545	1
12	2	ENSOCUG00000027255	166784712	166822692	1
12	2	ENSOCUG00000027291	87795544	87796107	1
12	2	ENSOCUG00000027333	106239142	106239766	1
12	2	ENSOCUG00000027336	149103184	149103906	-1
12	2	ENSOCUG00000027343	35537668	36000111	1
12	2	ENSOCUG00000027394	98223558	98225870	-1
12	2	ENSOCUG00000027435	132090106	132090582	1
12	2	ENSOCUG00000027516	96733260	96738225	1
12	2	ENSOCUG00000027562	117944138	117953469	1
12	2	ENSOCUG00000027630	68375349	68377886	-1
12	2	ENSOCUG00000027648	113360499	113361014	-1
12	2	ENSOCUG00000027683	143553799	143554167	1
12	2	ENSOCUG00000027767	166521714	166531172	-1
12	2	ENSOCUG00000027961	122260844	122302442	1
12	2	ENSOCUG00000028050	98155964	98176965	1
12	2	ENSOCUG00000028058	132460876	132471031	-1
12	2	ENSOCUG00000028069	98904826	98905143	-1
12	2	ENSOCUG00000028076	33642929	33643727	1
12	2	ENSOCUG00000028091	99379371	99415534	-1
12	2	ENSOCUG00000028118	59687408	59687641	1
12	2	ENSOCUG00000028173	98585816	98586463	-1
12	2	ENSOCUG00000028184	139761429	139766345	-1
12	2	ENSOCUG00000028202	94508444	94610053	1
12	2	ENSOCUG00000028221	159193483	159198631	-1
12	2	ENSOCUG00000029122	37923647	37929771	1
12	2	ENSOCUG00000029124	98498298	98498970	-1
12	2	ENSOCUG00000029169	143015842	143018042	1
12	2	ENSOCUG00000029173	99592779	99763041	1
12	2	ENSOCUG00000029197	95873220	96156325	1
12	2	ENSOCUG00000029245	37854348	37859813	1
12	2	ENSOCUG00000029258	43203290	43204345	1
12	2	ENSOCUG00000029277	99794351	99859249	1
12	2	ENSOCUG00000029289	50049804	50162765	1
12	2	ENSOCUG00000029292	98245885	98248261	1
12	2	ENSOCUG00000029305	112672488	112692985	-1
12	2	ENSOCUG00000029308	159756028	159853696	-1
12	2	ENSOCUG00000029311	98757783	98758262	-1
12	2	ENSOCUG00000029321	158764258	158776398	1
12	2	ENSOCUG00000029336	98456313	98457315	-1
12	2	ENSOCUG00000029393	25339985	25341291	1
12	2	ENSOCUG00000029395	125062722	125064877	-1
12	2	ENSOCUG00000029396	68885198	68916470	1
12	2	ENSOCUG00000029436	98623375	98623951	-1
12	2	ENSOCUG00000029485	95414468	95422933	-1
12	2	ENSOCUG00000029507	31165767	31196560	-1
12	2	ENSOCUG00000029513	84198798	84205296	-1
12	2	ENSOCUG00000029516	98505088	98506193	-1
12	2	ENSOCUG00000029517	146895540	147010054	1
12	2	ENSOCUG00000029525	116576105	116577130	-1
12	2	ENSOCUG00000029557	90184926	90203407	-1
12	2	ENSOCUG00000029568	116803910	116856818	1
12	2	ENSOCUG00000029576	105626460	105913407	-1
12	2	ENSOCUG00000029598	39138863	39235457	1
12	2	ENSOCUG00000029636	115617959	115721524	1
12	2	ENSOCUG00000029647	68264975	68267206	-1
12	2	ENSOCUG00000029673	98362973	98441392	1
12	2	ENSOCUG00000029698	98481564	98539867	-1
12	2	ENSOCUG00000029741	53803616	53813264	1
13	20	ENSOCUG00000000233	7248487	7516626	-1
13	20	ENSOCUG00000000341	32505936	32669332	-1
13	20	ENSOCUG00000000574	4666306	4722365	-1
13	20	ENSOCUG00000000583	4656676	4667618	1
13	20	ENSOCUG00000000584	4603540	4639377	-1
13	20	ENSOCUG00000000586	4582459	4603353	1
13	20	ENSOCUG00000000590	4561738	4579219	1
13	20	ENSOCUG00000000592	4526961	4542334	-1
13	20	ENSOCUG00000000593	4435444	4513184	1
13	20	ENSOCUG00000000597	4368665	4433987	-1
13	20	ENSOCUG00000000898	5094270	5527819	-1
13	20	ENSOCUG00000001207	28707042	28876295	-1
13	20	ENSOCUG00000001374	24195498	24359811	-1
13	20	ENSOCUG00000001425	27926413	27957728	1
13	20	ENSOCUG00000001430	27916165	27925801	-1
13	20	ENSOCUG00000001434	27802902	27895765	1
13	20	ENSOCUG00000001438	27737165	27759450	1
13	20	ENSOCUG00000002033	16952137	16993472	-1
13	20	ENSOCUG00000002037	16863123	16938326	1
13	20	ENSOCUG00000002106	15451989	15534401	-1
13	20	ENSOCUG00000002144	28015438	28053345	1
13	20	ENSOCUG00000002249	7750510	7765199	-1
13	20	ENSOCUG00000002335	7574387	7677963	1
13	20	ENSOCUG00000002693	14139711	14246234	1
13	20	ENSOCUG00000003168	3454937	3460082	1
13	20	ENSOCUG00000003484	30732543	30748551	1
13	20	ENSOCUG00000003534	11076938	11248711	-1
13	20	ENSOCUG00000003723	14399979	14454407	1
13	20	ENSOCUG00000003900	25497985	25498911	-1
13	20	ENSOCUG00000004026	24364964	24858408	1
13	20	ENSOCUG00000004135	28961387	29017911	-1
13	20	ENSOCUG00000004392	16066404	16309647	1
13	20	ENSOCUG00000004667	6418615	6659515	-1
13	20	ENSOCUG00000004669	29920570	29993164	1
13	20	ENSOCUG00000004745	8015104	8075861	-1
13	20	ENSOCUG00000004752	8099348	8102031	1
13	20	ENSOCUG00000004907	24114900	24148717	1
13	20	ENSOCUG00000005045	11576207	11892491	1
13	20	ENSOCUG00000005083	11919473	11991358	-1
13	20	ENSOCUG00000005287	28254245	28266503	-1
13	20	ENSOCUG00000005297	28236039	28241321	1
13	20	ENSOCUG00000005357	10904703	10996168	1
13	20	ENSOCUG00000005359	11008342	11015014	-1
13	20	ENSOCUG00000005405	15335725	15436194	-1
13	20	ENSOCUG00000005685	13864088	13944604	1
13	20	ENSOCUG00000005701	13823115	13853335	1
13	20	ENSOCUG00000005713	13761417	13791755	-1
13	20	ENSOCUG00000005729	13366677	13474910	-1
13	20	ENSOCUG00000005737	13317333	13356241	1
13	20	ENSOCUG00000005760	28141518	28177996	-1
13	20	ENSOCUG00000005771	28129613	28143425	1
13	20	ENSOCUG00000005776	28078543	28125805	1
13	20	ENSOCUG00000005994	31509250	31568686	1
13	20	ENSOCUG00000006009	31469555	31477065	-1
13	20	ENSOCUG00000006012	31421766	31433188	-1
13	20	ENSOCUG00000006195	12995127	12996376	-1
13	20	ENSOCUG00000006201	12960190	12978170	-1
13	20	ENSOCUG00000006207	12905099	12954542	1
13	20	ENSOCUG00000006231	15286897	15299553	-1
13	20	ENSOCUG00000006626	3024892	3076139	-1
13	20	ENSOCUG00000006785	31125634	31154085	-1
13	20	ENSOCUG00000006787	31087408	31115624	-1
13	20	ENSOCUG00000006791	31073148	31083855	1
13	20	ENSOCUG00000006799	31059434	31072873	-1
13	20	ENSOCUG00000006803	31003156	31056233	1
13	20	ENSOCUG00000006886	27964389	27993359	1
13	20	ENSOCUG00000007284	31308343	31351735	-1
13	20	ENSOCUG00000007289	31299546	31300604	1
13	20	ENSOCUG00000007290	31275083	31294718	1
13	20	ENSOCUG00000007417	11406715	11444754	-1
13	20	ENSOCUG00000007881	19732631	19734613	-1
13	20	ENSOCUG00000008083	30278511	30362743	-1
13	20	ENSOCUG00000008398	32007726	32067710	1
13	20	ENSOCUG00000008466	29659764	29700733	-1
13	20	ENSOCUG00000008519	17375482	17376495	-1
13	20	ENSOCUG00000008623	4807065	4807568	1
13	20	ENSOCUG00000008859	10412842	10783653	-1
13	20	ENSOCUG00000008905	14913568	15088272	1
13	20	ENSOCUG00000008913	14639102	14812260	1
13	20	ENSOCUG00000009309	17400430	17466092	1
13	20	ENSOCUG00000009405	32074574	32093844	-1
13	20	ENSOCUG00000009526	28488052	28506344	-1
13	20	ENSOCUG00000009531	28468715	28483507	1
13	20	ENSOCUG00000009713	27724659	27737743	-1
13	20	ENSOCUG00000009717	27685487	27730231	1
13	20	ENSOCUG00000009955	7888880	7900017	1
13	20	ENSOCUG00000010083	15233031	15285790	1
13	20	ENSOCUG00000010175	30115602	30148129	-1
13	20	ENSOCUG00000010182	30074667	30117275	1
13	20	ENSOCUG00000010190	30057272	30072065	1
13	20	ENSOCUG00000010195	30048185	30056236	-1
13	20	ENSOCUG00000010201	30002045	30041852	1
13	20	ENSOCUG00000010281	3100890	3208977	1
13	20	ENSOCUG00000010681	31762621	31793802	-1
13	20	ENSOCUG00000010702	31583687	31762533	1
13	20	ENSOCUG00000010963	12507026	12724458	-1
13	20	ENSOCUG00000011399	29196472	29487951	-1
13	20	ENSOCUG00000011415	29183848	29208440	1
13	20	ENSOCUG00000011421	29091318	29179880	-1
13	20	ENSOCUG00000011659	15181516	15185184	-1
13	20	ENSOCUG00000011720	12076772	12142463	1
13	20	ENSOCUG00000011733	12155068	12156279	1
13	20	ENSOCUG00000011738	12176237	12182383	-1
13	20	ENSOCUG00000011740	12216320	12218461	1
13	20	ENSOCUG00000011745	12231319	12233226	1
13	20	ENSOCUG00000011932	23797821	23858401	1
13	20	ENSOCUG00000012009	4954981	5007041	-1
13	20	ENSOCUG00000012018	4928193	4949005	1
13	20	ENSOCUG00000012023	4901008	4927649	-1
13	20	ENSOCUG00000012031	4871789	4898728	1
13	20	ENSOCUG00000012236	8846121	8847979	-1
13	20	ENSOCUG00000012416	23888748	24069548	1
13	20	ENSOCUG00000013175	13959179	14040563	1
13	20	ENSOCUG00000013411	7136813	7161871	1
13	20	ENSOCUG00000013421	7161222	7234857	-1
13	20	ENSOCUG00000013737	31900812	31954856	-1
13	20	ENSOCUG00000013808	14488206	14489333	1
13	20	ENSOCUG00000013819	30196759	30214371	1
13	20	ENSOCUG00000014067	30598400	30607538	1
13	20	ENSOCUG00000014072	30596762	30597925	-1
13	20	ENSOCUG00000014077	30505561	30590509	1
13	20	ENSOCUG00000014094	9432422	9455816	-1
13	20	ENSOCUG00000014107	30423769	30457175	1
13	20	ENSOCUG00000014120	30384590	30398551	-1
13	20	ENSOCUG00000014268	8229770	8234257	-1
13	20	ENSOCUG00000014274	8315599	8542359	1
13	20	ENSOCUG00000014281	8547789	8554543	-1
13	20	ENSOCUG00000014287	8554800	8626851	1
13	20	ENSOCUG00000014292	14078690	14103136	1
13	20	ENSOCUG00000014429	7032833	7121455	-1
13	20	ENSOCUG00000014439	6995923	7020209	1
13	20	ENSOCUG00000014545	31805431	31892112	-1
13	20	ENSOCUG00000015449	3287269	3389807	1
13	20	ENSOCUG00000015498	15539778	15712360	1
13	20	ENSOCUG00000015503	16805757	16842617	-1
13	20	ENSOCUG00000015515	16627482	16801984	1
13	20	ENSOCUG00000015546	13497997	13638066	-1
13	20	ENSOCUG00000015555	16549898	16607638	-1
13	20	ENSOCUG00000015561	17057332	17196865	1
13	20	ENSOCUG00000015606	30218146	30240140	-1
13	20	ENSOCUG00000015776	13251618	13285873	-1
13	20	ENSOCUG00000015859	8973744	9159548	1
13	20	ENSOCUG00000015989	30654595	30675976	1
13	20	ENSOCUG00000016072	15338765	15339344	1
13	20	ENSOCUG00000016338	29492675	29502150	1
13	20	ENSOCUG00000016396	5046626	5082109	-1
13	20	ENSOCUG00000016543	13052373	13194695	1
13	20	ENSOCUG00000016740	32154033	32393397	1
13	20	ENSOCUG00000016867	9676218	9800079	1
13	20	ENSOCUG00000017437	27524247	27651555	-1
13	20	ENSOCUG00000017487	30932223	30999912	-1
13	20	ENSOCUG00000017491	30816831	30932085	-1
13	20	ENSOCUG00000017496	30757121	30775416	-1
13	20	ENSOCUG00000017741	9365898	9390633	1
13	20	ENSOCUG00000017758	28426277	28459987	-1
13	20	ENSOCUG00000017765	14269334	14318062	1
13	20	ENSOCUG00000021246	30254937	30262618	1
13	20	ENSOCUG00000021409	14335871	14385264	1
13	20	ENSOCUG00000021489	28028819	28030049	1
13	20	ENSOCUG00000021506	29860027	29864096	-1
13	20	ENSOCUG00000021858	31552848	31554712	-1
13	20	ENSOCUG00000022214	31383052	31388033	-1
13	20	ENSOCUG00000022543	31412194	31416582	-1
13	20	ENSOCUG00000023109	31498670	31509783	-1
13	20	ENSOCUG00000023557	21656519	21657400	-1
13	20	ENSOCUG00000023750	10727094	10728130	-1
13	20	ENSOCUG00000024861	27993018	28015082	-1
13	20	ENSOCUG00000025110	11583420	11583734	-1
13	20	ENSOCUG00000025121	30932223	30957403	1
13	20	ENSOCUG00000025290	13197575	13211755	-1
13	20	ENSOCUG00000025913	5686724	5695241	-1
13	20	ENSOCUG00000025995	12328133	12353108	1
13	20	ENSOCUG00000026130	28069302	28075804	-1
13	20	ENSOCUG00000026131	27206082	27278753	-1
13	20	ENSOCUG00000026292	9832496	9833081	1
13	20	ENSOCUG00000026354	30172447	30180160	1
13	20	ENSOCUG00000026528	9706211	9706864	-1
13	20	ENSOCUG00000026569	12020215	12066685	-1
13	20	ENSOCUG00000026623	28320961	28323452	1
13	20	ENSOCUG00000026625	29590501	29610929	-1
13	20	ENSOCUG00000026727	18517540	18517947	1
13	20	ENSOCUG00000026846	11325708	11326871	-1
13	20	ENSOCUG00000027074	15954268	15955050	-1
13	20	ENSOCUG00000027081	30701401	30703512	-1
13	20	ENSOCUG00000027164	12249028	12270432	1
13	20	ENSOCUG00000028021	12447968	12493511	1
13	20	ENSOCUG00000028153	12978424	12979766	1
13	20	ENSOCUG00000029149	8292777	8304315	-1
13	20	ENSOCUG00000029229	31365858	31367956	1
13	20	ENSOCUG00000029440	7708518	7740051	1
13	20	ENSOCUG00000029538	29506372	29567646	-1
13	20	ENSOCUG00000029629	22174462	22175597	1
13	20	ENSOCUG00000029681	26392168	26772006	-1
14	21	ENSOCUG00000000594	4133806	4283566	1
14	21	ENSOCUG00000000818	4937219	4974768	-1
14	21	ENSOCUG00000000981	3572235	3582264	1
14	21	ENSOCUG00000001026	5712386	5727584	-1
14	21	ENSOCUG00000001105	12239778	12245728	1
14	21	ENSOCUG00000001722	14431306	14857367	1
14	21	ENSOCUG00000001914	6011505	6025192	-1
14	21	ENSOCUG00000001918	5990746	6004820	1
14	21	ENSOCUG00000002069	5069712	5069975	-1
14	21	ENSOCUG00000002220	6347043	6365264	-1
14	21	ENSOCUG00000002313	3011638	3033049	1
14	21	ENSOCUG00000002315	3658719	3725505	1
14	21	ENSOCUG00000002320	3726154	3740229	-1
14	21	ENSOCUG00000002323	3785124	3802889	-1
14	21	ENSOCUG00000002610	5473843	5501215	1
14	21	ENSOCUG00000002617	5505836	5507797	-1
14	21	ENSOCUG00000002620	5510133	5512193	1
14	21	ENSOCUG00000002628	5516288	5520253	1
14	21	ENSOCUG00000002722	6242910	6281440	1
14	21	ENSOCUG00000002851	7485663	7498843	1
14	21	ENSOCUG00000002855	7501318	7690874	-1
14	21	ENSOCUG00000003802	8325213	8328113	-1
14	21	ENSOCUG00000003827	8969666	9006622	-1
14	21	ENSOCUG00000003855	4997116	5044410	-1
14	21	ENSOCUG00000004000	3867185	3922405	-1
14	21	ENSOCUG00000004123	3583419	3588604	-1
14	21	ENSOCUG00000004503	13315983	13481964	-1
14	21	ENSOCUG00000004511	13283885	13298837	-1
14	21	ENSOCUG00000004533	8340284	8435113	1
14	21	ENSOCUG00000004672	15431642	15454824	1
14	21	ENSOCUG00000004859	15366557	15430129	-1
14	21	ENSOCUG00000005717	12361910	12437283	1
14	21	ENSOCUG00000005749	12357290	12361094	1
14	21	ENSOCUG00000005754	12340911	12351025	1
14	21	ENSOCUG00000005957	6187354	6216546	-1
14	21	ENSOCUG00000005961	6027580	6182409	1
14	21	ENSOCUG00000006249	4709299	4710915	-1
14	21	ENSOCUG00000006537	12002462	12006108	1
14	21	ENSOCUG00000006770	5433678	5438601	-1
14	21	ENSOCUG00000007043	14166504	14277731	1
14	21	ENSOCUG00000007051	14037758	14076033	-1
14	21	ENSOCUG00000007090	4316027	4325994	1
14	21	ENSOCUG00000007214	7886910	7939626	-1
14	21	ENSOCUG00000007221	7950532	7958709	1
14	21	ENSOCUG00000007226	7967071	8051379	-1
14	21	ENSOCUG00000007496	11697929	11828368	1
14	21	ENSOCUG00000007589	8074894	8103469	1
14	21	ENSOCUG00000007851	9011947	9023907	1
14	21	ENSOCUG00000008325	7745957	7774430	1
14	21	ENSOCUG00000008358	11932156	11947835	-1
14	21	ENSOCUG00000008367	11907069	11919036	-1
14	21	ENSOCUG00000008374	11883456	11893980	-1
14	21	ENSOCUG00000008379	11862986	11876076	-1
14	21	ENSOCUG00000008387	14325735	14358968	1
14	21	ENSOCUG00000008395	14284472	14290129	-1
14	21	ENSOCUG00000008823	6387537	6436120	-1
14	21	ENSOCUG00000008932	8861789	8876602	-1
14	21	ENSOCUG00000009010	5075307	5189009	1
14	21	ENSOCUG00000009048	5117732	5130492	-1
14	21	ENSOCUG00000009115	6513579	6515752	1
14	21	ENSOCUG00000009275	7001293	7024361	-1
14	21	ENSOCUG00000009321	9071763	9080152	-1
14	21	ENSOCUG00000009352	3176607	3189733	1
14	21	ENSOCUG00000009398	9308593	9416452	-1
14	21	ENSOCUG00000009596	5764887	5770847	-1
14	21	ENSOCUG00000009646	3066932	3080795	-1
14	21	ENSOCUG00000009656	3122169	3124764	-1
14	21	ENSOCUG00000009658	3138787	3151320	-1
14	21	ENSOCUG00000009665	12997701	13188842	-1
14	21	ENSOCUG00000009802	6474249	6537283	1
14	21	ENSOCUG00000009867	12115479	12126317	-1
14	21	ENSOCUG00000009871	12126424	12129744	1
14	21	ENSOCUG00000009873	12132327	12134925	-1
14	21	ENSOCUG00000009886	4484605	4526392	-1
14	21	ENSOCUG00000009892	4543953	4569483	1
14	21	ENSOCUG00000009987	3220326	3220892	-1
14	21	ENSOCUG00000010377	14385308	14394187	-1
14	21	ENSOCUG00000010382	14368567	14384301	1
14	21	ENSOCUG00000010516	5391897	5395263	-1
14	21	ENSOCUG00000011320	12256074	12270079	-1
14	21	ENSOCUG00000011359	7689786	7737843	1
14	21	ENSOCUG00000011427	7796449	7839233	1
14	21	ENSOCUG00000011507	3633098	3650764	1
14	21	ENSOCUG00000011606	3193802	3205732	1
14	21	ENSOCUG00000011904	3541472	3565413	1
14	21	ENSOCUG00000011908	6749879	6759757	-1
14	21	ENSOCUG00000011913	6765592	6778190	-1
14	21	ENSOCUG00000011921	6778827	6785226	1
14	21	ENSOCUG00000011924	6682368	6796287	-1
14	21	ENSOCUG00000011929	6796512	6836892	1
14	21	ENSOCUG00000011935	6842110	6900065	-1
14	21	ENSOCUG00000011938	6919933	6951626	1
14	21	ENSOCUG00000011941	6952699	7001071	-1
14	21	ENSOCUG00000012288	5738889	5759925	-1
14	21	ENSOCUG00000012353	9044978	9057378	1
14	21	ENSOCUG00000012715	9757707	9806915	-1
14	21	ENSOCUG00000013089	5375816	5376529	-1
14	21	ENSOCUG00000013692	5589023	5622261	-1
14	21	ENSOCUG00000014017	3035947	3038427	1
14	21	ENSOCUG00000014227	3046317	3056653	-1
14	21	ENSOCUG00000014301	6699925	6729135	-1
14	21	ENSOCUG00000014595	9981803	9992628	-1
14	21	ENSOCUG00000014600	12450784	12460596	1
14	21	ENSOCUG00000014682	15340137	15340409	1
14	21	ENSOCUG00000014685	15191129	15299685	-1
14	21	ENSOCUG00000014706	15074857	15118005	1
14	21	ENSOCUG00000014718	14980387	15063347	1
14	21	ENSOCUG00000014871	12055273	12070853	1
14	21	ENSOCUG00000014880	12009253	12037737	-1
14	21	ENSOCUG00000015082	6615655	6682027	1
14	21	ENSOCUG00000015823	8749772	8768150	1
14	21	ENSOCUG00000016015	8819530	8847403	-1
14	21	ENSOCUG00000016029	8882063	8890045	-1
14	21	ENSOCUG00000016312	12870736	12879943	-1
14	21	ENSOCUG00000016324	12685146	12862437	1
14	21	ENSOCUG00000016484	4923930	4932841	-1
14	21	ENSOCUG00000016828	4053852	4130291	-1
14	21	ENSOCUG00000017016	3923303	4004845	1
14	21	ENSOCUG00000017345	4745068	4748477	-1
14	21	ENSOCUG00000017353	3399140	3442708	-1
14	21	ENSOCUG00000017525	11107927	11382501	-1
14	21	ENSOCUG00000017569	4393143	4471611	1
14	21	ENSOCUG00000017806	12075875	12078116	-1
14	21	ENSOCUG00000017841	3240595	3383384	1
14	21	ENSOCUG00000020923	5438502	5513053	1
14	21	ENSOCUG00000020936	8605197	8707616	1
14	21	ENSOCUG00000020987	7842450	7845684	1
14	21	ENSOCUG00000021046	5787724	5789125	1
