ensembl_gene_id	chromosome_id	start_position	end_position
ENSOCUG00000001310	16	22570078	22809167
ENSOCUG00000001314	16	6267536	6280234
ENSOCUG00000001349	16	85635495	85871598
ENSOCUG00000001378	16	11852444	11863122
ENSOCUG00000001412	16	36971585	36976170
ENSOCUG00000001414	16	33146806	33163434
ENSOCUG00000001415	16	36976916	36987489
ENSOCUG00000001419	16	36995912	37006966
ENSOCUG00000001422	16	37025545	37027897
ENSOCUG00000001424	16	19403201	19406226
ENSOCUG00000001426	16	37031553	37041034
ENSOCUG00000001427	16	19410963	19422499
ENSOCUG00000001431	16	7744576	7748294
ENSOCUG00000001432	16	37051261	37057822
ENSOCUG00000001457	16	59978364	59980531
ENSOCUG00000001545	16	34012662	34022123
ENSOCUG00000001599	16	21887023	21888972
ENSOCUG00000001663	16	47237605	47243806
ENSOCUG00000001665	16	47295512	47327479
ENSOCUG00000001734	16	87399742	87887435
ENSOCUG00000001750	16	33840156	33856492
ENSOCUG00000001754	16	33858616	33945965
ENSOCUG00000001769	16	10059081	10061270
ENSOCUG00000001847	16	33946035	33962549
ENSOCUG00000001851	16	33972704	33981891
ENSOCUG00000002004	16	84750447	84766988
ENSOCUG00000002086	16	11388936	11389694
ENSOCUG00000002089	16	11405401	11405937
ENSOCUG00000002090	16	11439198	11456726
ENSOCUG00000002217	16	80734816	80743668
ENSOCUG00000002250	16	4884055	4909617
ENSOCUG00000002260	16	4832319	4880297
ENSOCUG00000002267	16	4806921	4831753
ENSOCUG00000002272	16	4765448	4787129
ENSOCUG00000002406	16	41433555	41549824
ENSOCUG00000002607	16	36427512	36432917
ENSOCUG00000002612	16	36443352	36449519
ENSOCUG00000002622	16	36471627	36480656
ENSOCUG00000002632	16	36285447	36323349
ENSOCUG00000002716	16	88866188	88903219
ENSOCUG00000002723	16	7896627	7896908
ENSOCUG00000002724	16	88815036	88843183
ENSOCUG00000002772	16	38639116	38640057
ENSOCUG00000002872	16	25825435	25837671
ENSOCUG00000002878	16	25612276	25788826
ENSOCUG00000002884	16	25560297	25596254
ENSOCUG00000002902	16	68381450	68384053
ENSOCUG00000002977	16	48803767	48840174
ENSOCUG00000002982	16	48906545	48983260
ENSOCUG00000003030	16	81405671	81493087
ENSOCUG00000003034	16	81490802	81493087
ENSOCUG00000003130	16	8672171	8707135
ENSOCUG00000003187	16	7698034	7708532
ENSOCUG00000003190	16	7623383	7665101
ENSOCUG00000003201	16	7512784	7567881
ENSOCUG00000003203	16	7450814	7491064
ENSOCUG00000003207	16	3173660	3183869
ENSOCUG00000003244	16	43742473	43743165
ENSOCUG00000003276	16	14968046	14976657
ENSOCUG00000003332	16	33800670	33827616
ENSOCUG00000003386	16	39055843	39056781
ENSOCUG00000003450	16	2233340	2289569
ENSOCUG00000003486	16	80506270	80561553
ENSOCUG00000003498	16	10640748	10645522
ENSOCUG00000003636	16	2164489	2193055
ENSOCUG00000003786	16	36519031	36533748
ENSOCUG00000003811	16	37153002	37159195
ENSOCUG00000003882	16	8316293	8328730
ENSOCUG00000003896	16	54096799	54144263
ENSOCUG00000003909	16	54152692	54174173
ENSOCUG00000003916	16	54289619	54312271
ENSOCUG00000003921	16	54339761	54355906
ENSOCUG00000003924	16	85497276	85501254
ENSOCUG00000003925	16	54356750	54374565
ENSOCUG00000003961	16	83334803	83462653
ENSOCUG00000004053	16	11709336	11718298
ENSOCUG00000004059	16	11721717	11726202
ENSOCUG00000004066	16	10114817	10117990
ENSOCUG00000004070	16	10147134	10160149
ENSOCUG00000004077	16	10162607	10173558
ENSOCUG00000004091	16	3685451	3813527
ENSOCUG00000004100	16	32925657	32926580
ENSOCUG00000004142	16	85428942	85487627
ENSOCUG00000004147	16	37190595	37225300
ENSOCUG00000004151	16	37238377	37246151
ENSOCUG00000004203	16	60062265	60210781
ENSOCUG00000004280	16	67050960	67083119
ENSOCUG00000004284	16	67087785	67105161
ENSOCUG00000004290	16	67102110	67195739
ENSOCUG00000004320	16	67196606	67242352
ENSOCUG00000004366	16	7119814	7120911
ENSOCUG00000004370	16	7104944	7114143
ENSOCUG00000004415	16	83267573	83289605
ENSOCUG00000004421	16	3267961	3280210
ENSOCUG00000004426	16	3214374	3258367
ENSOCUG00000004445	16	37009468	37009870
ENSOCUG00000004467	16	53831950	54028932
ENSOCUG00000004573	16	3386080	3396223
ENSOCUG00000004575	16	3370122	3387888
ENSOCUG00000004578	16	3306653	3362438
ENSOCUG00000004591	16	50656672	50711337
ENSOCUG00000004595	16	44991452	44998108
ENSOCUG00000004635	16	34118603	34134171
ENSOCUG00000004641	16	34128304	34140924
ENSOCUG00000004653	16	74719829	74753355
ENSOCUG00000004657	16	74320042	74371539
ENSOCUG00000004663	16	74753049	74783856
ENSOCUG00000004665	16	74386163	74510691
ENSOCUG00000004741	16	37793427	37799049
ENSOCUG00000004743	16	37812451	37813902
ENSOCUG00000004932	16	56157773	56197784
ENSOCUG00000004936	16	57006203	57429831
ENSOCUG00000004958	16	90264104	90334089
ENSOCUG00000004979	16	84676522	84683814
ENSOCUG00000004982	16	84656555	84674984
ENSOCUG00000004989	16	84593463	84637618
ENSOCUG00000004994	16	84539863	84572123
ENSOCUG00000005019	16	46261852	46301030
ENSOCUG00000005030	16	91180022	91248340
ENSOCUG00000005042	16	91123245	91173562
ENSOCUG00000005109	16	39421402	39426446
ENSOCUG00000005141	16	83551754	83794668
ENSOCUG00000005246	16	9189160	9201834
ENSOCUG00000005414	16	22412739	22483822
ENSOCUG00000005415	16	5970433	5989140
ENSOCUG00000005419	16	22386705	22413686
ENSOCUG00000005423	16	22246330	22365170
ENSOCUG00000005490	16	3664289	3677839
ENSOCUG00000005523	16	75136712	75163788
ENSOCUG00000005528	16	75163806	75194087
ENSOCUG00000005535	16	75201437	75241691
ENSOCUG00000005592	16	70313133	70323693
ENSOCUG00000005603	16	38501219	38546255
ENSOCUG00000005689	16	37299483	37304317
ENSOCUG00000005700	16	37314597	37318517
ENSOCUG00000005707	16	37327724	37398491
ENSOCUG00000005750	16	16237916	16432395
ENSOCUG00000005804	16	3040040	3113389
ENSOCUG00000005822	16	2980405	3037379
ENSOCUG00000005831	16	2867785	2980620
ENSOCUG00000005841	16	2914821	2918706
ENSOCUG00000005894	16	33442060	33442392
ENSOCUG00000005909	16	45156239	45230039
ENSOCUG00000006073	16	40048732	40098947
ENSOCUG00000006079	16	40105057	40122946
ENSOCUG00000006090	16	40143111	40148069
ENSOCUG00000006126	16	89577271	89700566
ENSOCUG00000006133	16	84867692	84908887
ENSOCUG00000006186	16	9814141	9821345
ENSOCUG00000006188	16	33542786	33550852
ENSOCUG00000006202	16	33317916	33351737
ENSOCUG00000006257	16	1703905	1730960
ENSOCUG00000006266	16	84831367	84840230
ENSOCUG00000006345	16	43500804	43550121
ENSOCUG00000006352	16	85297133	85336734
ENSOCUG00000006363	16	85283798	85295993
ENSOCUG00000006486	16	36389377	36394533
ENSOCUG00000006637	16	11498187	11574333
ENSOCUG00000006727	16	7991720	7994123
ENSOCUG00000006815	16	6458185	6468840
ENSOCUG00000006844	16	22546267	22547680
ENSOCUG00000006902	16	9590446	9590879
ENSOCUG00000006945	16	36813384	36820065
ENSOCUG00000006960	16	91332107	91347775
ENSOCUG00000006962	16	91263358	91325818
ENSOCUG00000006969	16	70357305	70395211
ENSOCUG00000006992	16	82182353	82183042
ENSOCUG00000007050	16	4101678	4134736
ENSOCUG00000007059	16	3927667	4041472
ENSOCUG00000007068	16	3867131	3919562
ENSOCUG00000007161	16	2425617	2591093
ENSOCUG00000007166	16	15127960	15139116
ENSOCUG00000007171	16	2368789	2398106
ENSOCUG00000007177	16	79721367	79806700
ENSOCUG00000007182	16	79820998	79849254
ENSOCUG00000007200	16	39793740	39801169
ENSOCUG00000007204	16	39802633	39806587
ENSOCUG00000007206	16	39794552	39825896
ENSOCUG00000007212	16	39838686	39841252
ENSOCUG00000007216	16	39843942	39858040
ENSOCUG00000007224	16	39889633	39893801
ENSOCUG00000007227	16	39895818	39909322
ENSOCUG00000007233	16	39913661	39916220
ENSOCUG00000007314	16	9828929	9835483
ENSOCUG00000007336	16	28257878	28309508
ENSOCUG00000007339	16	27356195	27657633
ENSOCUG00000007368	16	14204089	14206762
ENSOCUG00000007379	16	32988909	33010949
ENSOCUG00000007383	16	33018494	33047442
ENSOCUG00000007390	16	33085800	33094239
ENSOCUG00000007394	16	33092297	33108975
ENSOCUG00000007401	16	33135337	33146741
ENSOCUG00000007538	16	6351627	6357254
ENSOCUG00000007607	16	3127587	3170906
ENSOCUG00000007636	16	8022192	8034882
ENSOCUG00000007767	16	35296410	35319936
ENSOCUG00000007787	16	40004080	40005063
ENSOCUG00000008024	16	10973621	11002415
ENSOCUG00000008029	16	11016442	11034866
ENSOCUG00000008070	16	80809392	80819526
ENSOCUG00000008071	16	13351900	13356390
ENSOCUG00000008097	16	36603027	36614108
ENSOCUG00000008219	16	68450078	68564442
ENSOCUG00000008223	16	71371875	71374020
ENSOCUG00000008270	16	88698721	88727046
ENSOCUG00000008280	16	88631794	88697819
ENSOCUG00000008289	16	88604991	88629330
ENSOCUG00000008291	16	35570662	35612429
ENSOCUG00000008300	16	88485639	88596178
ENSOCUG00000008305	16	35619043	35634721
ENSOCUG00000008310	16	88307960	88362257
ENSOCUG00000008330	16	55834417	55841299
ENSOCUG00000008352	16	10048449	10049122
ENSOCUG00000008404	16	33294177	33298656
ENSOCUG00000008409	16	33300911	33310935
ENSOCUG00000008592	16	5402621	5425722
ENSOCUG00000008619	16	73888434	73900133
ENSOCUG00000008792	16	74516465	74607327
ENSOCUG00000008867	16	10100180	10102612
ENSOCUG00000008886	16	68570389	68571722
ENSOCUG00000008933	16	37463276	37471116
ENSOCUG00000008943	16	37500608	37519651
ENSOCUG00000008989	16	32840946	32857170
ENSOCUG00000009014	16	35359583	35366834
ENSOCUG00000009020	16	35370605	35379070
ENSOCUG00000009026	16	35395452	35425073
ENSOCUG00000009111	16	84495197	84507890
ENSOCUG00000009125	16	64498495	64520456
ENSOCUG00000009126	16	39030091	39031026
ENSOCUG00000009131	16	38817908	38818846
ENSOCUG00000009134	16	38824896	38825831
ENSOCUG00000009142	16	38851459	38852403
ENSOCUG00000009146	16	79547048	79594058
ENSOCUG00000009165	16	2312014	2341068
ENSOCUG00000009203	16	50495644	50634115
ENSOCUG00000009263	16	13540862	13583066
ENSOCUG00000009276	16	80935716	80991043
ENSOCUG00000009289	16	81008477	81043021
ENSOCUG00000009290	16	72001465	72036276
ENSOCUG00000009292	16	81043158	81050238
ENSOCUG00000009295	16	72028993	72135635
ENSOCUG00000009299	16	80964669	81149874
ENSOCUG00000009313	16	12194954	12311071
ENSOCUG00000009317	16	12385742	12431850
ENSOCUG00000009328	16	12435531	12462636
ENSOCUG00000009416	16	1455516	1529303
ENSOCUG00000009560	16	89484954	89486111
ENSOCUG00000009563	16	89492078	89494362
ENSOCUG00000009574	16	33218566	33238380
ENSOCUG00000009580	16	33265517	33268758
ENSOCUG00000009585	16	2799638	2815843
ENSOCUG00000009590	16	38901056	38901991
ENSOCUG00000009627	16	5053958	5164758
ENSOCUG00000009634	16	5024596	5026725
ENSOCUG00000009637	16	4941001	5020035
ENSOCUG00000009694	16	42696006	43011807
ENSOCUG00000009751	16	7202139	7244423
ENSOCUG00000009833	16	16802416	17015530
ENSOCUG00000009904	16	8792728	8798198
ENSOCUG00000009934	16	46646060	46654963
ENSOCUG00000009951	16	49255200	49375321
ENSOCUG00000009984	16	7711275	7716649
ENSOCUG00000010069	16	39763786	39791155
ENSOCUG00000010114	16	39305596	39308896
ENSOCUG00000010117	16	39341552	39391475
ENSOCUG00000010167	16	42141558	42149565
ENSOCUG00000010202	16	7905693	7908461
ENSOCUG00000010206	16	7866261	7866572
ENSOCUG00000010319	16	43570213	43677172
ENSOCUG00000010336	16	65036117	65050114
ENSOCUG00000010401	16	55710899	55827380
ENSOCUG00000010404	16	84710747	84712075
ENSOCUG00000010475	16	80625054	80728934
ENSOCUG00000010522	16	55271845	55274374
ENSOCUG00000010527	16	55280355	55409307
ENSOCUG00000010536	16	1815408	1919561
ENSOCUG00000010555	16	6385004	6395860
ENSOCUG00000010581	16	4532446	4560089
ENSOCUG00000010588	16	4522887	4527918
ENSOCUG00000010593	16	4403883	4504126
ENSOCUG00000010602	16	4354874	4359476
ENSOCUG00000010619	16	86128720	86164285
ENSOCUG00000010626	16	86089636	86123793
ENSOCUG00000010633	16	86060985	86066691
ENSOCUG00000010637	16	86038163	86058078
ENSOCUG00000010698	16	39195951	39196880
ENSOCUG00000010709	16	4216813	4220543
ENSOCUG00000010747	16	38119910	38124320
ENSOCUG00000010753	16	38111631	38112818
ENSOCUG00000010755	16	26722939	26966753
ENSOCUG00000010766	16	26671114	26687129
ENSOCUG00000010770	16	26359414	26661852
ENSOCUG00000010835	16	6799014	6912384
ENSOCUG00000010886	16	47689558	47732217
ENSOCUG00000010899	16	47738891	47811715
ENSOCUG00000010925	16	75061911	75068101
ENSOCUG00000010928	16	72771976	72787906
ENSOCUG00000010931	16	75069167	75121724
ENSOCUG00000010937	16	72873374	72917203
ENSOCUG00000010944	16	76052639	76094566
ENSOCUG00000010988	16	17655662	17827522
ENSOCUG00000010991	16	17618785	17619255
ENSOCUG00000011070	16	35901186	35997916
ENSOCUG00000011138	16	5435027	5460609
ENSOCUG00000011213	16	10682106	10683897
ENSOCUG00000011217	16	10751798	10781734
ENSOCUG00000011224	16	10789064	10818447
ENSOCUG00000011242	16	37089426	37090778
ENSOCUG00000011244	16	37101054	37123381
ENSOCUG00000011275	16	37124303	37128488
ENSOCUG00000011280	16	37128848	37134542
ENSOCUG00000011283	16	72684775	72703967
ENSOCUG00000011287	16	72713746	72715030
ENSOCUG00000011288	16	37134755	37144916
ENSOCUG00000011298	16	1537078	1558556
ENSOCUG00000011412	16	64076311	64077666
ENSOCUG00000011437	16	13401741	13405330
ENSOCUG00000011455	16	59707372	59928485
ENSOCUG00000011476	16	34046051	34069998
ENSOCUG00000011539	16	28349710	28411295
ENSOCUG00000011546	16	48335540	48341218
ENSOCUG00000011552	16	48350422	48427343
ENSOCUG00000011586	16	33394541	33409488
ENSOCUG00000011674	16	29449447	29450262
ENSOCUG00000011746	16	36199410	36208038
ENSOCUG00000011847	16	77885030	77891468
ENSOCUG00000011854	16	77903990	77917503
ENSOCUG00000011860	16	77934148	78037308
ENSOCUG00000011868	16	39220119	39221054
ENSOCUG00000011887	16	78946745	78949856
ENSOCUG00000011916	16	6191077	6220523
ENSOCUG00000012013	16	34700430	34818242
ENSOCUG00000012045	16	49513592	49598741
ENSOCUG00000012057	16	39950029	39969688
ENSOCUG00000012065	16	49652485	49939796
ENSOCUG00000012109	16	84078837	84081799
ENSOCUG00000012116	16	18181729	18214003
ENSOCUG00000012126	16	43208006	43251091
ENSOCUG00000012136	16	43251460	43303929
ENSOCUG00000012144	16	35117600	35158458
ENSOCUG00000012218	16	10039298	10041261
ENSOCUG00000012269	16	10718037	10726137
ENSOCUG00000012371	16	9850655	9875506
ENSOCUG00000012539	16	50729769	50750161
ENSOCUG00000012558	16	39568291	39582487
ENSOCUG00000012582	16	50787136	50825726
ENSOCUG00000012598	16	84519623	84535046
ENSOCUG00000012618	16	10133305	10144381
ENSOCUG00000012655	16	10374972	10535302
ENSOCUG00000012675	16	10541539	10544993
ENSOCUG00000012683	16	10550401	10560369
ENSOCUG00000012692	16	77817894	77849575
ENSOCUG00000012702	16	10567695	10591622
ENSOCUG00000012719	16	10602612	10621505
ENSOCUG00000012726	16	10621408	10629530
ENSOCUG00000012745	16	8865385	8886508
ENSOCUG00000012752	16	8891911	8904233
ENSOCUG00000012764	16	36713147	36721816
ENSOCUG00000012774	16	36745696	36751717
ENSOCUG00000012843	16	34282310	34316869
ENSOCUG00000012850	16	84044723	84061310
ENSOCUG00000012851	16	34321377	34385684
ENSOCUG00000012859	16	88759567	88813484
ENSOCUG00000012872	16	4233653	4250867
ENSOCUG00000012912	16	84154042	84159304
ENSOCUG00000012940	16	68583122	68583891
ENSOCUG00000013051	16	39403693	39406653
ENSOCUG00000013126	16	4691240	4764626
ENSOCUG00000013195	16	8719686	8753923
ENSOCUG00000013200	16	8757563	8763573
ENSOCUG00000013207	16	35483444	35500064
ENSOCUG00000013308	16	50712204	50723772
ENSOCUG00000013309	16	51398302	51830901
ENSOCUG00000013345	16	37998360	38037397
ENSOCUG00000013350	16	38038432	38041355
ENSOCUG00000013364	16	38080515	38103347
ENSOCUG00000013369	16	38144110	38167950
ENSOCUG00000013386	16	70170309	70171493
ENSOCUG00000013389	16	70178893	70215462
ENSOCUG00000013394	16	70260813	70270171
ENSOCUG00000013468	16	15249363	15331419
ENSOCUG00000013484	16	36900230	36920557
ENSOCUG00000013495	16	7142209	7197256
ENSOCUG00000013505	16	48185045	48219084
ENSOCUG00000013517	16	38242548	38321902
ENSOCUG00000013543	16	83197108	83267420
ENSOCUG00000013555	16	38323893	38332651
ENSOCUG00000013583	16	75472959	75511662
ENSOCUG00000013593	16	2037661	2060858
ENSOCUG00000013609	16	2004512	2030260
ENSOCUG00000013638	16	43052002	43078043
ENSOCUG00000013659	16	10663574	10672833
ENSOCUG00000013706	16	19567861	19883460
ENSOCUG00000013721	16	89376415	89469975
ENSOCUG00000013722	16	58835816	58947647
ENSOCUG00000013848	16	15380335	15495028
ENSOCUG00000013857	16	54994549	55014994
ENSOCUG00000013891	16	48376630	48382989
ENSOCUG00000013895	16	39540618	39544536
ENSOCUG00000013917	16	75734196	76031820
ENSOCUG00000013920	16	36253026	36271118
ENSOCUG00000013941	16	4285728	4342890
ENSOCUG00000014011	16	45257744	45511274
ENSOCUG00000014031	16	9531655	9553008
ENSOCUG00000014042	16	9574725	9583476
ENSOCUG00000014066	16	64099258	64145391
ENSOCUG00000014078	16	9613549	9672944
ENSOCUG00000014297	16	39937980	39938900
ENSOCUG00000014311	16	36357981	36362643
ENSOCUG00000014339	16	6660320	6711815
ENSOCUG00000014374	16	43106249	43198511
ENSOCUG00000014400	16	39003512	39004976
ENSOCUG00000014403	16	39022324	39023268
ENSOCUG00000014489	16	45006349	45021790
ENSOCUG00000014492	16	45035020	45100804
ENSOCUG00000014501	16	8038183	8062237
ENSOCUG00000014505	16	8009647	8018671
ENSOCUG00000014537	16	17999408	18022097
ENSOCUG00000014543	16	5855951	5911252
ENSOCUG00000014556	16	7257498	7274546
ENSOCUG00000014583	16	2713498	2715219
ENSOCUG00000014597	16	84454766	84457567
ENSOCUG00000014647	16	41241889	41369989
ENSOCUG00000014669	16	12372662	12383709
ENSOCUG00000014689	16	81679741	81750192
ENSOCUG00000014722	16	8075122	8099798
ENSOCUG00000014812	16	13797447	13800094
ENSOCUG00000014829	16	58516461	58752991
ENSOCUG00000014883	16	6411918	6452501
ENSOCUG00000014890	16	82089905	82150844
ENSOCUG00000014907	16	43863790	43948402
ENSOCUG00000014939	16	9845269	9849830
ENSOCUG00000014960	16	9681659	9686943
ENSOCUG00000014963	16	59601149	59645582
ENSOCUG00000014966	16	34477876	34479238
ENSOCUG00000015055	16	17932193	17995960
ENSOCUG00000015067	16	17915883	17929280
ENSOCUG00000015074	16	17902557	17914852
ENSOCUG00000015079	16	17852539	17892517
ENSOCUG00000015089	16	36159814	36169169
ENSOCUG00000015171	16	81297299	81340564
ENSOCUG00000015176	16	37769262	37774396
ENSOCUG00000015348	16	35533952	35536859
ENSOCUG00000015354	16	5210664	5334519
ENSOCUG00000015365	16	18085907	18121295
ENSOCUG00000015450	16	16541038	16661352
ENSOCUG00000015481	16	16519385	16532744
ENSOCUG00000015484	16	16495616	16517254
ENSOCUG00000015506	16	16245439	16499595
ENSOCUG00000015516	16	37800989	37837806
ENSOCUG00000015622	16	35218025	35248533
ENSOCUG00000015650	16	50894497	50966282
ENSOCUG00000015664	16	50983999	51099478
ENSOCUG00000015665	16	74878588	75006152
ENSOCUG00000015681	16	34153383	34188742
ENSOCUG00000015699	16	34219696	34241522
ENSOCUG00000015714	16	90076425	90122352
ENSOCUG00000015715	16	34244111	34254960
ENSOCUG00000015717	16	6366146	6376505
ENSOCUG00000015728	16	34260252	34265000
ENSOCUG00000015752	16	60373877	60585605
ENSOCUG00000015761	16	36060311	36062252
ENSOCUG00000015770	16	60604774	60950812
ENSOCUG00000015787	16	18640988	18673835
ENSOCUG00000015834	16	32948906	32953197
ENSOCUG00000015893	16	18681332	18998143
ENSOCUG00000015995	16	79595275	79648458
ENSOCUG00000016111	16	26167001	26201118
ENSOCUG00000016119	16	25908578	26006466
ENSOCUG00000016143	16	35638317	35679580
ENSOCUG00000016152	16	35718094	35790305
ENSOCUG00000016254	16	82735602	82942791
ENSOCUG00000016271	16	82944129	82988236
ENSOCUG00000016288	16	83093978	83110773
ENSOCUG00000016311	16	40002916	40020191
ENSOCUG00000016313	16	83134721	83142370
ENSOCUG00000016321	16	83144748	83185050
ENSOCUG00000016434	16	24272946	24309457
ENSOCUG00000016500	16	81177265	81217272
ENSOCUG00000016507	16	68637270	68752149
ENSOCUG00000016592	16	4640868	4670287
ENSOCUG00000016598	16	4618222	4626736
ENSOCUG00000016644	16	38990715	38991650
ENSOCUG00000016683	16	7388203	7396092
ENSOCUG00000016696	16	7330350	7394339
ENSOCUG00000016701	16	59025225	59177312
ENSOCUG00000016709	16	7322231	7328118
ENSOCUG00000016747	16	8577541	8622454
ENSOCUG00000016750	16	83847104	83954009
